StudentRef,Historical_GPA_mean,Historical_GPA_std,Historical_GPA_min,Historical_GPA_max,Historical_CGPA_mean,Historical_CGPA_std,Historical_CGPA_min,Historical_CGPA_max,Historical_CGPA_last,Historical_courses_taken,Historical_credits,Historical_A_pct,Historical_B_pct,Historical_C_pct,Historical_Fail_pct,GPA_Slope,Semesters_completed,Semester_to_predict,Final_CGPA,On_Probation,Gender,Nationality,Offer type,Financial_Aid_Need,Admission Year,International
ANON_000132,3.5360000000000005,0.0456383297553398,3.5,3.59,3.5120000000000005,0.0152127765851132,3.5,3.53,3.53,15,14.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0539999999999992,2.0,3.0,3.5,0,M,Country0,Enrolled,Yes,2023-2024,0
ANON_000080,3.943529411764705,0.0617394906513032,3.88,4.0,3.9035294117647057,0.0872454279941497,3.78,4.0,3.86,17,16.5,88.23529411764706,11.76470588235294,0.0,0.0,1.9717647058823535,1.0,2.0,3.81,0,M,Country3,Enrolled,Yes,2019-2020,1
ANON_001825,2.376086956521739,0.3687415839462987,1.83,2.9,2.3230434782608698,0.0653267857222925,2.25,2.42,2.25,23,22.0,0.0,34.78260869565217,43.47826086956522,21.73913043478261,-0.1123015873015867,2.0,3.0,2.27,0,M,Country0,Enrolled,Yes,2022-2023,0
ANON_001894,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,4,4.0,0.0,75.0,25.0,0.0,0.7499999999999997,2.0,3.0,2.53,0,F,Country0,Enrolled,No,2024-2025,0
ANON_000541,3.288484848484848,1.256025779025159,0.0,4.0,3.7793939393939393,0.0532059321140154,3.73,3.89,3.73,33,31.0,54.54545454545454,39.39393939393939,6.0606060606060606,0.0,0.8236090225563909,2.0,3.0,3.74,0,F,Country0,Enrolled,Yes,2020-2021,0
ANON_001960,3.1836666666666664,1.097735862121897,0.0,3.89,3.604333333333333,0.0651620438140409,3.5,3.69,3.5,30,28.5,36.66666666666666,63.33333333333333,0.0,0.0,0.6702714932126694,2.0,3.0,3.54,0,F,Country0,Enrolled,Yes,2020-2021,0
ANON_001692,3.744242424242424,0.0928045763631266,3.61,3.89,3.783939393939394,0.0541375212964281,3.74,3.89,3.76,33,31.0,48.48484848484848,51.51515151515152,0.0,0.0,0.032222222222222,2.0,3.0,3.75,0,M,Country0,Enrolled,Yes,2020-2021,0
ANON_000983,3.212857142857143,0.3354853501541716,2.72,3.8,3.1022857142857143,0.1127486980304564,2.94,3.25,3.25,35,32.0,28.57142857142857,48.57142857142857,20.0,2.857142857142857,-0.1777960526315793,2.0,3.0,3.12,0,F,Country0,Enrolled,Yes,2021-2022,0
ANON_000165,3.939473684210527,0.0591113529432682,3.88,4.0,3.976315789473684,0.0146099381380504,3.96,4.0,3.96,19,18.5,89.47368421052632,10.526315789473683,0.0,0.0,1.9697368421052637,1.0,2.0,3.97,0,M,Country5,Enrolled,Yes,2018-2019,1
ANON_000248,1.9778260869565216,0.3678927279636518,1.6,2.61,2.0826086956521737,0.2326764704927179,1.75,2.3,2.3,23,22.0,0.0,21.73913043478261,34.78260869565217,43.47826086956522,0.0657936507936512,2.0,3.0,2.28,0,M,Country0,Enrolled,No,2022-2023,0
ANON_001331,2.456470588235294,0.4537111773386982,1.83,3.38,2.7152941176470584,0.3121599754410864,2.44,3.38,2.49,34,32.0,0.0,38.23529411764706,38.23529411764706,23.52941176470588,0.5185964912280709,2.0,3.0,2.73,0,M,Country0,Enrolled,Yes,2021-2022,0
ANON_000446,3.1386111111111115,0.4196948059706363,2.5,3.78,3.0327777777777776,0.2539472511156723,2.5,3.26,3.25,36,33.5,19.444444444444446,61.11111111111112,16.666666666666664,2.7777777777777777,0.1879566563467497,2.0,3.0,3.18,0,M,Country0,Enrolled,No,2018-2019,0
ANON_002025,2.303870967741936,0.3262481409331946,1.75,2.75,2.333870967741935,0.0926526639068314,2.2,2.47,2.39,31,29.5,0.0,35.483870967741936,35.483870967741936,29.03225806451613,-0.3836974789915967,2.0,3.0,2.32,0,F,Country0,Enrolled,No,2021-2022,0
ANON_000858,3.412258064516128,0.134504267030687,3.28,3.63,3.374193548387096,0.0296394099748276,3.34,3.42,3.41,31,29.5,32.25806451612903,54.83870967741935,12.903225806451612,0.0,0.0262605042016815,2.0,3.0,3.39,0,F,Country0,Enrolled,Yes,2021-2022,0
ANON_001358,3.2203030303030302,0.3206486087651563,2.79,3.67,2.991515151515152,0.12530266388133,2.79,3.19,2.91,33,31.5,24.24242424242424,51.51515151515152,21.21212121212121,3.0303030303030303,0.3402941176470584,2.0,3.0,3.13,0,F,Country0,Enrolled,No,2018-2019,0
ANON_001480,3.010434782608696,0.3921905643117613,2.5,3.36,2.865217391304348,0.2037348893497132,2.5,3.07,2.5,23,22.0,13.043478260869565,52.17391304347826,34.78260869565217,0.0,-0.5195238095238086,2.0,3.0,2.94,0,F,Country0,Enrolled,No,2022-2023,0
ANON_000097,2.4883333333333337,0.2412227306807994,2.1,2.72,2.684166666666666,0.148262888336802,2.38,2.79,2.77,24,22.5,0.0,33.33333333333333,54.16666666666666,12.5,-0.2085714285714291,2.0,3.0,2.83,0,M,Country2,Enrolled,Yes,2022-2023,1
ANON_001424,3.8865789473684234,0.1322216876308236,3.61,4.0,3.86342105263158,0.0377241994014935,3.8,3.91,3.9,38,36.5,81.57894736842105,18.421052631578945,0.0,0.0,0.0019444444444434,2.0,3.0,3.86,0,M,Country0,Enrolled,Yes,2019-2020,0
ANON_000805,2.8754285714285714,0.4139859535635226,2.33,3.5,2.8242857142857147,0.2400280095700317,2.43,3.12,2.98,35,33.5,20.0,48.57142857142857,17.142857142857142,14.285714285714285,0.5224509803921568,2.0,3.0,3.07,0,M,Country0,Enrolled,No,2018-2019,0
ANON_000737,2.46925,0.6162391622805266,1.69,3.4,2.22925,0.2066756098147715,2.0,2.59,2.59,40,37.0,2.5,37.5,40.0,20.0,0.2914999999999994,2.0,3.0,2.28,0,F,Country0,Enrolled,No,2019-2020,0
ANON_001536,2.782,0.2733108551254629,2.44,3.17,2.759142857142857,0.0820463078916746,2.63,2.91,2.79,35,33.5,2.857142857142857,57.14285714285714,37.142857142857146,2.857142857142857,0.0221052631578943,2.0,3.0,2.64,0,F,Country0,Enrolled,No,2018-2019,0
ANON_000102,3.13,0.0,3.13,3.13,3.13,0.0,3.13,3.13,3.13,4,4.0,25.0,50.0,25.0,0.0,0.7824999999999998,2.0,3.0,2.97,0,F,Country5,Enrolled,Yes,2024-2025,1
ANON_000434,2.9021875,0.5150930662855829,2.17,3.88,2.7190625,0.1332317741575232,2.57,2.94,2.94,32,30.5,18.75,40.625,31.25,9.375,-0.1213725490196081,2.0,3.0,2.72,0,F,Country0,Enrolled,No,2021-2022,0
ANON_000074,2.7070833333333333,0.1143784399973696,2.56,2.89,2.64875,0.0229010157359697,2.63,2.68,2.67,24,22.0,0.0,54.16666666666666,45.83333333333333,0.0,-0.0221428571428576,2.0,3.0,2.61,0,F,Country2,Failed,Yes,2022-2023,1
ANON_000577,3.566086956521739,0.1866143113101745,3.33,3.88,3.5517391304347825,0.0453924477011362,3.5,3.61,3.5,23,22.0,34.78260869565217,60.86956521739131,4.3478260869565215,0.0,-0.0334615384615383,2.0,3.0,3.58,0,F,Country0,Enrolled,Yes,2022-2023,0
ANON_001467,2.9723076923076923,0.4119497106475062,2.5,3.44,2.8207692307692307,0.2317492013097181,2.5,3.03,3.03,13,12.0,23.07692307692308,30.76923076923077,46.15384615384615,0.0,0.162222222222222,2.0,3.0,2.88,0,F,Country0,Enrolled,Yes,2023-2024,0
ANON_001952,3.613225806451612,0.1916487602668693,3.38,3.89,3.572258064516129,0.0624878482810514,3.5,3.67,3.64,31,29.5,45.16129032258064,54.83870967741935,0.0,0.0,-0.2845798319327731,2.0,3.0,3.64,0,F,Country0,Enrolled,No,2021-2022,0
ANON_001230,3.248125,0.1407454233484996,3.0,3.44,3.2528125,0.0518828938805398,3.13,3.31,3.25,32,30.0,21.875,62.5,15.625,0.0,-0.0122222222222223,2.0,3.0,3.3,0,M,Country0,Enrolled,No,2021-2022,0
ANON_000918,2.9682352941176475,0.5661752089251401,2.0,3.75,2.5541176470588227,0.2931657680527047,2.0,2.96,2.96,34,32.5,23.52941176470588,32.35294117647059,41.17647058823529,2.941176470588235,-0.1383333333333348,2.0,3.0,2.77,0,F,Country0,Enrolled,Yes,2019-2020,0
ANON_001326,2.39,0.0,2.39,2.39,2.3,0.0,2.3,2.3,2.3,5,4.5,0.0,20.0,60.0,20.0,1.1949999999999998,1.0,2.0,2.0,0,F,Country0,Enrolled,No,2021-2022,0
ANON_002077,3.2895833333333333,0.2874094060163423,2.94,3.72,3.4416666666666664,0.1246444217927861,3.29,3.62,3.29,24,22.0,20.833333333333336,62.5,16.666666666666664,0.0,-0.0692857142857152,2.0,3.0,3.42,0,F,Country0,Enrolled,No,2022-2023,0
ANON_002051,3.28875,0.3151113474477277,2.83,3.78,3.4490625,0.119955889070027,3.33,3.67,3.56,32,30.5,25.0,62.5,9.375,3.125,-0.2158704453441295,2.0,3.0,3.34,0,M,Country0,Enrolled,Yes,2020-2021,0
ANON_001989,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,4,4.0,0.0,50.0,0.0,50.0,0.4999999999999998,2.0,3.0,2.11,0,F,Country0,Enrolled,No,2024-2025,0
ANON_000762,3.591666666666667,0.1520932376576173,3.5,3.83,3.560555555555555,0.0903894984935113,3.46,3.69,3.56,18,17.5,44.44444444444444,55.55555555555556,0.0,0.0,1.7958333333333327,1.0,2.0,3.46,0,M,Country0,Enrolled,No,2019-2020,0
ANON_000989,3.396666666666667,0.0998549672913351,3.22,3.5,3.3404166666666666,0.0308543798126487,3.29,3.38,3.36,24,22.5,25.0,62.5,12.5,0.0,0.1142857142857134,2.0,3.0,3.31,0,F,Country0,Enrolled,Yes,2022-2023,0
ANON_000388,1.8415384615384611,0.1468472082271316,1.63,1.94,2.023846153846154,0.2749405530152067,1.63,2.23,1.63,13,12.0,0.0,30.76923076923077,7.6923076923076925,61.53846153846154,-0.1599999999999999,2.0,3.0,2.06,0,F,Country71,Enrolled,Yes,2023-2024,1
ANON_000235,2.9355882352941176,0.4903133888150893,2.0,3.56,2.865882352941176,0.3646261484918392,2.0,3.13,3.11,34,32.5,20.588235294117645,41.17647058823529,29.411764705882355,8.823529411764707,0.0688235294117647,2.0,3.0,3.01,0,F,Country0,Enrolled,No,2019-2020,0
ANON_001851,3.0439130434782613,0.2280896779465716,2.75,3.4,2.9378260869565223,0.1025119293164162,2.75,3.06,2.75,23,22.0,21.73913043478261,34.78260869565217,43.47826086956522,0.0,-0.0300793650793642,2.0,3.0,2.99,0,F,Country0,Enrolled,Yes,2022-2023,0
ANON_000267,3.535625,0.2751883519196589,3.13,3.94,3.580625,0.0878024725935914,3.48,3.73,3.49,32,30.5,31.25,62.5,6.25,0.0,0.0796078431372543,2.0,3.0,3.44,0,M,Country0,Enrolled,Yes,2021-2022,0
ANON_001329,3.127714285714285,0.5286836356032045,2.11,3.75,2.983714285714285,0.1500604920040721,2.74,3.24,3.24,35,33.5,25.71428571428571,48.57142857142857,17.142857142857142,8.571428571428571,-0.1199673202614379,2.0,3.0,3.12,0,F,Country0,Enrolled,Yes,2019-2020,0
ANON_001451,3.667878787878788,0.2298879832624681,3.17,3.88,3.643939393939394,0.1060936907272115,3.5,3.88,3.59,33,31.0,57.57575757575758,36.36363636363637,6.0606060606060606,0.0,0.2022556390977436,2.0,3.0,3.65,0,M,Country1,Enrolled,Yes,2021-2022,1
ANON_000117,2.5066666666666677,0.1656876004786747,2.35,2.75,2.6953333333333336,0.0557887170705776,2.63,2.75,2.63,15,13.5,0.0,46.66666666666666,40.0,13.333333333333334,0.0099999999999992,2.0,3.0,2.85,0,F,Country0,Enrolled,No,2023-2024,0
ANON_001973,3.13,0.0,3.13,3.13,3.13,0.0,3.13,3.13,3.13,4,4.0,0.0,75.0,25.0,0.0,0.7824999999999998,2.0,3.0,3.09,0,M,Country27,Enrolled,Yes,2024-2025,1
ANON_000673,2.848235294117647,0.2395369307152251,2.5,3.13,2.6817647058823533,0.1125963639575923,2.5,2.79,2.67,17,16.5,0.0,64.70588235294117,29.411764705882355,5.88235294117647,1.4241176470588233,1.0,2.0,2.9,0,F,Country0,Enrolled,Yes,2019-2020,0
ANON_000249,2.9121428571428574,0.2520738161555239,2.63,3.22,2.722857142857143,0.0865073204042091,2.63,2.83,2.83,14,13.0,7.142857142857142,57.14285714285714,35.714285714285715,0.0,0.1277777777777779,2.0,3.0,2.47,0,F,Country0,Failed,No,2023-2024,0
ANON_001785,3.6692857142857145,0.3572214199304723,3.13,3.94,3.362142857142857,0.1659554421861747,3.13,3.53,3.53,14,13.0,57.14285714285714,35.714285714285715,7.142857142857142,0.0,-0.2500000000000001,2.0,3.0,3.15,0,M,Country0,Enrolled,No,2023-2024,0
ANON_002238,2.758214285714286,0.5075434925456112,1.57,3.1,2.5317857142857143,0.3922494819431328,1.67,2.83,2.74,28,26.5,3.571428571428571,60.71428571428571,28.57142857142857,7.142857142857142,0.597857142857143,2.0,3.0,2.0,0,F,Country0,Enrolled,No,2021-2022,0
ANON_000094,3.5329411764705885,0.1043889784581179,3.38,3.63,3.368823529411765,0.0399816134212302,3.31,3.4,3.4,17,16.5,41.17647058823529,58.82352941176471,0.0,0.0,1.7664705882352945,1.0,2.0,3.37,0,F,Country0,Enrolled,Yes,2018-2019,0
ANON_001509,2.6545945945945943,0.2161737289336544,2.38,3.0,2.7010810810810817,0.063236056161013,2.62,2.79,2.62,37,34.5,5.405405405405405,51.35135135135135,27.027027027027028,16.216216216216218,0.0444117647058823,2.0,3.0,2.6,0,F,Country0,Enrolled,No,2018-2019,0
ANON_000033,3.385,0.3187139335337748,2.88,3.72,3.091363636363636,0.3056654793747329,2.62,3.44,3.44,22,21.0,36.36363636363637,54.54545454545454,9.090909090909092,0.0,1.6925000000000003,1.0,2.0,2.75,0,M,Country0,Enrolled,Yes,2018-2019,0
ANON_001797,2.0883783783783785,0.3108278687054362,1.61,2.67,2.0918918918918923,0.181089876976996,1.75,2.27,2.25,37,35.5,5.405405405405405,21.62162162162162,40.54054054054054,32.432432432432435,0.0260526315789479,2.0,3.0,2.31,0,M,Country0,Enrolled,No,2018-2019,0
ANON_002049,3.23047619047619,0.3620286755282817,2.75,3.8,3.023809523809524,0.1612599203297642,2.75,3.23,3.0,21,19.0,19.047619047619047,61.90476190476191,19.047619047619047,0.0,1.6152380952380945,1.0,2.0,3.24,0,F,Country1,Enrolled,Yes,2019-2020,1
ANON_000448,2.8623684210526315,0.4935608848804026,1.75,3.33,3.064736842105263,0.1031853970944627,2.87,3.24,3.08,38,36.5,28.947368421052637,26.31578947368421,31.57894736842105,13.157894736842104,-0.0340555555555548,2.0,3.0,2.96,0,M,Country0,Enrolled,Yes,2018-2019,0
ANON_000716,1.9607142857142856,0.2949436526554829,1.61,2.28,2.014285714285714,0.0363136519601281,1.98,2.06,2.0,14,13.0,0.0,21.428571428571427,35.714285714285715,42.85714285714285,0.5455555555555555,2.0,3.0,1.95,1,F,Country0,Enrolled,Yes,2023-2024,0
ANON_001545,2.877894736842105,0.7179258623699589,1.64,3.5,3.230526315789474,0.2798307759305519,2.73,3.5,3.38,19,17.0,26.31578947368421,36.84210526315789,21.052631578947366,15.789473684210526,1.4389473684210523,1.0,2.0,3.4,0,M,Country9,Enrolled,Yes,2018-2019,1
ANON_001866,3.106111111111111,0.2734569987378822,2.63,3.5,3.2269444444444444,0.076225958999522,3.1,3.38,3.23,36,33.5,11.11111111111111,61.11111111111112,25.0,2.7777777777777777,0.1230340557275545,2.0,3.0,3.16,0,F,Country0,Enrolled,No,2019-2020,0
ANON_000000,2.1686363636363644,0.4730679549951466,1.67,2.88,2.183636363636364,0.2010104345679468,1.88,2.44,2.04,22,21.0,4.545454545454546,22.727272727272727,45.45454545454545,27.27272727272727,-0.9029914529914544,2.0,3.0,2.37,0,M,Country0,Enrolled,No,2022-2023,0
ANON_001684,1.13,0.0,1.13,1.13,1.13,0.0,1.13,1.13,1.13,4,4.0,0.0,0.0,50.0,50.0,0.2824999999999998,2.0,3.0,2.1,0,F,Country26,Enrolled,Yes,2024-2025,1
ANON_001101,1.8744117647058824,0.4899671675856892,1.3,2.67,2.176764705882353,0.2359214120336928,1.63,2.41,2.14,34,31.0,0.0,26.47058823529412,29.411764705882355,44.11764705882353,-0.1250694444444442,2.0,3.0,2.49,0,M,Country0,Enrolled,No,2021-2022,0
ANON_001108,3.38,0.0,3.38,3.38,3.38,0.0,3.38,3.38,3.38,4,4.0,0.0,100.0,0.0,0.0,0.8449999999999996,2.0,3.0,3.32,0,F,Country0,Enrolled,No,2024-2025,0
ANON_002015,1.88,0.0,1.88,1.88,1.88,0.0,1.88,1.88,1.88,4,4.0,0.0,50.0,0.0,50.0,0.4699999999999998,2.0,3.0,2.97,0,F,Country0,Enrolled,Yes,2024-2025,0
ANON_000082,3.6885,0.1054950734694079,3.6,3.88,3.6865,0.1063893049630756,3.61,3.88,3.7,20,18.0,60.0,35.0,5.0,0.0,1.8442500000000008,1.0,2.0,3.63,0,F,Country0,Enrolled,Yes,2019-2020,0
ANON_001575,3.489583333333333,0.0879465829312052,3.33,3.56,3.5270833333333336,0.0130147630777903,3.5,3.54,3.53,24,22.0,37.5,54.16666666666666,8.333333333333332,0.0,0.0764285714285707,2.0,3.0,3.59,0,M,Country0,Failed,No,2022-2023,0
ANON_000676,2.8257894736842104,0.4593804969383038,2.13,4.0,3.030263157894736,0.1839577924872583,2.81,3.38,2.81,38,35.0,7.894736842105263,52.63157894736842,28.947368421052637,10.526315789473683,-0.0863157894736828,2.0,3.0,2.92,0,M,Country0,Enrolled,No,2019-2020,0
ANON_001782,3.61,0.1643336713992465,3.33,3.82,3.544324324324324,0.0678863650415792,3.44,3.61,3.59,37,34.0,45.94594594594595,48.64864864864865,5.405405405405405,0.0,-0.0341369047619047,2.0,3.0,3.61,0,M,Country0,Enrolled,No,2020-2021,0
ANON_001046,3.28695652173913,0.164881080633856,3.1,3.5,3.4195652173913045,0.0624119933746395,3.35,3.5,3.5,23,22.0,21.73913043478261,65.21739130434783,13.043478260869565,0.0,0.0150793650793652,2.0,3.0,3.46,0,F,Country0,Enrolled,Yes,2022-2023,0
ANON_000770,3.851428571428572,0.1453302415909336,3.63,3.94,3.722857142857144,0.0663821768744699,3.63,3.79,3.79,14,13.0,71.42857142857143,28.57142857142857,0.0,0.0,-0.137777777777777,2.0,3.0,3.62,0,F,Country5,Enrolled,Yes,2023-2024,1
ANON_002141,3.1559375000000003,0.1989952078366098,2.78,3.5,3.180625,0.0429506468463064,3.1,3.22,3.1,32,30.0,15.625,59.375,21.875,3.125,-0.0146153846153845,2.0,3.0,3.26,0,F,Country0,Enrolled,Yes,2020-2021,0
ANON_001565,0.6499999999999999,0.3625164573066742,0.38,1.14,0.8366666666666669,0.3372976385474659,0.38,1.07,0.38,12,11.0,0.0,0.0,16.666666666666664,83.33333333333334,-0.7350000000000002,2.0,3.0,1.02,1,M,Country0,Enrolled,No,2022-2023,0
ANON_001944,3.151428571428572,0.2268342600062985,2.78,3.56,3.282285714285714,0.0728853133872869,3.2,3.41,3.25,35,33.5,20.0,60.0,17.142857142857142,2.857142857142857,-0.0428104575163404,2.0,3.0,3.31,0,F,Country1,Enrolled,Yes,2018-2019,1
ANON_001831,3.25,0.0,3.25,3.25,3.25,0.0,3.25,3.25,3.25,4,4.0,0.0,100.0,0.0,0.0,0.8124999999999998,2.0,3.0,3.0,0,F,Country0,Enrolled,Yes,2024-2025,0
ANON_000404,3.5,0.0,3.5,3.5,3.5,0.0,3.5,3.5,3.5,4,4.0,25.0,75.0,0.0,0.0,0.8749999999999994,2.0,3.0,3.41,0,M,Country0,Failed,No,2024-2025,0
ANON_000384,2.955217391304348,1.2134656213627353,0.0,3.88,3.619130434782608,0.1606213232611598,3.42,3.88,3.6,23,20.5,30.434782608695656,47.82608695652174,17.391304347826086,4.3478260869565215,1.1196666666666677,2.0,3.0,3.55,0,F,Country5,Enrolled,Yes,2022-2023,1
ANON_001633,2.536521739130435,0.1278354302734635,2.39,2.67,2.556956521739131,0.0414986070531503,2.5,2.63,2.56,23,22.0,4.3478260869565215,39.130434782608695,39.130434782608695,17.391304347826086,0.2503846153846147,2.0,3.0,2.64,0,F,Country0,Enrolled,No,2022-2023,0
ANON_001640,3.2909375,0.3600480198708266,2.89,3.88,3.5371875,0.2272164574769773,3.28,3.88,3.28,32,30.0,28.125,53.125,18.75,0.0,-0.0440476190476187,2.0,3.0,3.32,0,M,Country0,Enrolled,Yes,2021-2022,0
ANON_000104,2.7392857142857143,0.2522045654962314,2.5,3.06,2.6892857142857145,0.1261540136691464,2.5,2.79,2.74,14,13.0,0.0,50.0,42.85714285714285,7.142857142857142,-0.4988888888888889,2.0,3.0,2.68,0,M,Country0,Enrolled,No,2023-2024,0
ANON_000688,3.3475757575757576,0.2841327847924969,3.0,3.78,3.536666666666666,0.1520005482446252,3.37,3.78,3.42,33,31.5,24.24242424242424,60.60606060606061,15.151515151515152,0.0,-0.224444444444444,2.0,3.0,3.37,0,F,Country59,Enrolled,No,2020-2021,1
ANON_001724,2.50625,0.1999524399972891,2.2,2.78,2.652083333333333,0.088070089018407,2.5,2.78,2.63,24,22.5,0.0,50.0,41.66666666666667,8.333333333333332,-0.1778571428571436,2.0,3.0,2.78,0,F,Country0,Enrolled,No,2022-2023,0
ANON_000826,2.75,0.0,2.75,2.75,2.75,0.0,2.75,2.75,2.75,4,4.0,0.0,75.0,25.0,0.0,0.6874999999999998,2.0,3.0,2.65,0,F,Country0,Enrolled,Yes,2024-2025,0
ANON_001240,3.63,0.0,3.63,3.63,3.63,0.0,3.63,3.63,3.63,4,4.0,50.0,50.0,0.0,0.0,0.9075,2.0,3.0,3.59,0,M,Country9,Enrolled,Yes,2024-2025,1
ANON_000062,1.13,0.0,1.13,1.13,1.13,0.0,1.13,1.13,1.13,4,4.0,0.0,0.0,50.0,50.0,0.2824999999999998,2.0,3.0,2.31,0,M,Country0,Enrolled,No,2024-2025,0
ANON_001305,2.61,0.0,2.61,2.61,2.68,0.0,2.68,2.68,2.68,5,4.5,0.0,20.0,80.0,0.0,1.305,1.0,2.0,2.75,0,F,Country0,Enrolled,No,2021-2022,0
ANON_000852,2.5,0.0,2.5,2.5,2.5,0.0,2.5,2.5,2.5,4,4.0,25.0,25.0,25.0,25.0,0.6249999999999998,2.0,3.0,3.42,0,F,Country0,Enrolled,Yes,2024-2025,0
ANON_001658,3.0125,0.5203691871249592,2.2,3.5,3.1333333333333333,0.3013102699674851,2.75,3.5,3.5,12,11.0,25.0,50.0,16.666666666666664,8.333333333333332,1.0833333333333337,2.0,3.0,2.97,0,F,Country0,Enrolled,Yes,2023-2024,0
ANON_001262,3.4790625000000004,0.3194386141746274,2.88,3.89,3.6678125,0.1513324555301148,3.45,3.89,3.58,32,30.5,34.375,56.25,9.375,0.0,0.0364285714285706,2.0,3.0,3.44,0,F,Country0,Enrolled,No,2020-2021,0
ANON_000223,3.832083333333333,0.0508175908149125,3.78,3.9,3.8195833333333327,0.0329002665070039,3.78,3.88,3.8,24,22.5,70.83333333333334,25.0,4.166666666666666,0.0,0.0892857142857137,2.0,3.0,3.78,0,M,Country0,Enrolled,Yes,2022-2023,0
ANON_000145,2.5,0.0,2.5,2.5,2.5,0.0,2.5,2.5,2.5,4,4.0,0.0,25.0,50.0,25.0,0.6249999999999998,2.0,3.0,2.62,0,M,Country0,Enrolled,No,2024-2025,0
ANON_001088,3.1664864864864866,0.5136536674551152,2.22,3.83,3.1537837837837843,0.1504502751253226,2.83,3.32,3.09,37,35.5,27.027027027027028,56.75675675675676,8.108108108108109,8.108108108108109,0.4172514619883051,2.0,3.0,3.2,0,M,Country0,Withdrawn,No,2018-2019,0
ANON_000373,2.6495454545454558,0.5319190528528553,2.06,3.38,2.42909090909091,0.2116580596129857,2.21,2.74,2.74,22,21.0,4.545454545454546,45.45454545454545,31.818181818181817,18.181818181818183,0.0048717948717944,2.0,3.0,2.47,0,F,Country0,Enrolled,No,2022-2023,0
ANON_001746,3.422,0.1439618004888796,3.23,3.63,3.474,0.0792148975887742,3.38,3.63,3.38,25,23.5,32.0,60.0,8.0,0.0,-0.001298701298701,2.0,3.0,3.46,0,M,Country9,Enrolled,Yes,2022-2023,1
ANON_001142,3.240714285714286,0.2661539255542027,3.0,3.63,3.326428571428572,0.199291326873582,3.2,3.63,3.2,14,13.0,21.428571428571427,57.14285714285714,21.428571428571427,0.0,0.3744444444444438,2.0,3.0,3.32,0,M,Country0,Failed,Yes,2023-2024,0
ANON_002149,3.306,0.38456263605898,2.85,3.88,3.524,0.215660551989024,3.34,3.88,3.36,20,18.0,35.0,35.0,30.0,0.0,1.6530000000000005,1.0,2.0,3.33,0,M,Country0,Enrolled,Yes,2019-2020,0
ANON_001837,2.88,0.0,2.88,2.88,2.88,0.0,2.88,2.88,2.88,4,4.0,0.0,75.0,0.0,25.0,0.7199999999999999,2.0,3.0,3.1,0,M,Country0,Enrolled,No,2024-2025,0
ANON_001274,2.153636363636364,0.9872350181048664,0.38,3.5,2.2077272727272725,0.2216309905746186,1.75,2.5,2.5,44,42.5,11.363636363636363,25.0,29.545454545454547,34.090909090909086,-0.3474120082815732,2.0,3.0,2.53,0,M,Country3,Enrolled,Yes,2018-2019,1
ANON_001265,3.3370000000000006,0.3337472717181525,2.89,3.75,3.156333333333334,0.1869996004667193,2.89,3.4,2.89,30,28.5,20.0,70.0,10.0,0.0,-0.2700000000000003,2.0,3.0,3.4,0,M,Country0,Enrolled,No,2020-2021,0
ANON_001967,2.739714285714286,0.3040170826690859,2.13,3.25,2.556285714285714,0.1733592956208327,2.13,2.75,2.75,35,33.5,0.0,48.57142857142857,40.0,11.428571428571429,0.2808169934640526,2.0,3.0,2.53,0,M,Country0,Enrolled,No,2019-2020,0
ANON_001551,3.5077777777777777,0.2244091734403543,3.13,3.72,3.5177777777777783,0.1167982451296228,3.35,3.63,3.46,18,17.5,38.88888888888889,50.0,11.11111111111111,0.0,1.7538888888888882,1.0,2.0,3.4,0,M,Country0,Enrolled,Yes,2019-2020,0
ANON_000009,3.6076666666666655,0.2059910164317238,3.33,4.0,3.590666666666666,0.1193931013236449,3.33,3.67,3.63,30,28.5,50.0,43.333333333333336,6.666666666666667,0.0,-0.239999999999999,2.0,3.0,3.6,0,F,Country0,Enrolled,Yes,2020-2021,0
ANON_000449,3.735,0.0988086934168085,3.63,3.89,3.705000000000001,0.0626183090763312,3.63,3.78,3.73,20,18.5,60.0,40.0,0.0,0.0,0.071717171717171,2.0,3.0,3.8,0,F,Country9,Enrolled,Yes,2022-2023,1
ANON_000708,1.842558139534884,0.6717358218797448,0.0,2.63,2.127906976744186,0.1910442249913539,1.85,2.63,1.85,43,39.5,0.0,18.6046511627907,44.18604651162791,37.2093023255814,-0.2620175438596491,2.0,3.0,1.85,1,M,Country0,Enrolled,No,2019-2020,0
ANON_000255,2.817857142857143,0.2538981798168032,2.5,3.11,2.682142857142857,0.1196262494623966,2.5,2.76,2.76,14,13.0,0.0,64.28571428571429,28.57142857142857,7.142857142857142,-0.4544444444444441,2.0,3.0,2.56,0,M,Country1,Enrolled,Yes,2023-2024,1
ANON_000882,2.795714285714286,0.1324162600818568,2.65,2.93,2.7742857142857145,0.0705706722386839,2.72,2.88,2.72,14,12.5,7.142857142857142,35.714285714285715,57.14285714285714,0.0,-0.1879999999999989,2.0,3.0,2.68,0,F,Country5,Failed,Yes,2023-2024,1
